latitude,longitude,ts
23.0773316,72.5891581,2021-07-30 23:56:06.073
23.0773261,72.5891393,2021-07-30 23:56:24.224
23.0773274,72.5891371,2021-07-30 23:56:41.000
23.0773278,72.589129,2021-07-30 23:56:57.294
23.0773222,72.5891239,2021-07-30 23:57:16.000
23.0773198,72.5891201,2021-07-30 23:57:31.000
23.0772888,72.5890772,2021-07-30 23:57:51.000
23.0772997,72.5890362,2021-07-30 23:58:06.000
23.0773155,72.5890349,2021-07-30 23:58:21.000
23.0773122,72.5890472,2021-07-30 23:58:41.000
23.0773098,72.5890478,2021-07-30 23:58:56.000
23.0773086,72.5890487,2021-07-30 23:59:11.000
23.077303,72.5890498,2021-07-30 23:59:31.000
23.0772998,72.5890517,2021-07-30 23:59:50.000
23.0772994,72.5890519,2021-07-31 00:00:10.000
23.0772994,72.5890521,2021-07-31 00:00:26.000
23.0772993,72.5890521,2021-07-31 00:00:41.000
23.0771747,72.5889976,2021-07-31 00:01:01.000
23.0772242,72.5890913,2021-07-31 00:01:25.000
23.0772557,72.5891581,2021-07-31 00:01:40.000
23.0772589,72.5891887,2021-07-31 00:03:18.000
23.0771903,72.5892318,2021-07-31 00:03:33.000
23.0771611,72.5892677,2021-07-31 00:03:53.000
23.0771585,72.589273,2021-07-31 00:04:13.000
23.0771597,72.5892713,2021-07-31 00:04:28.000
23.0771583,72.5892722,2021-07-31 00:04:48.000
23.0772322,72.5895781,2021-07-31 00:05:12.975
23.0771582,72.5892703,2021-07-31 00:06:22.000
23.0771606,72.5892624,2021-07-31 00:06:42.000
23.0772074,72.5892225,2021-07-31 00:07:02.000
23.0773181,72.5892331,2021-07-31 00:07:22.000
23.0773066,72.5892562,2021-07-31 00:07:37.000
23.077308,72.58976,2021-07-31 00:08:10.769
23.0781167,72.5899463,2021-07-31 00:08:35.000
23.0780459,72.5899683,2021-07-31 00:08:51.000
23.0759008,72.5909324,2021-07-31 00:09:12.000
23.0741099,72.5917087,2021-07-31 00:09:31.000
23.073259,72.591936,2021-07-31 00:09:46.000
23.0721808,72.5911221,2021-07-31 00:10:01.000
23.0707984,72.5900164,2021-07-31 00:10:21.000
23.0697918,72.5890218,2021-07-31 00:10:37.000
23.069364,72.5871852,2021-07-31 00:10:55.000
23.0693518,72.5856282,2021-07-31 00:11:10.000
23.0692437,72.5839168,2021-07-31 00:11:26.000
23.0688617,72.5821644,2021-07-31 00:11:45.000
23.0683982,72.5811555,2021-07-31 00:12:05.000
23.0682238,72.5799864,2021-07-31 00:12:20.000
23.0678774,72.5783935,2021-07-31 00:12:40.000
23.0677581,72.5779649,2021-07-31 00:12:45.000
23.06756,72.576782,2021-07-31 00:13:00.000
23.0675746,72.5758169,2021-07-31 00:13:15.000
23.0676392,72.5745977,2021-07-31 00:13:35.000
23.0675968,72.5739291,2021-07-31 00:13:45.000
23.0675724,72.572856,2021-07-31 00:14:00.000
23.0673586,72.5717654,2021-07-31 00:14:20.000
23.0669004,72.5720916,2021-07-31 00:14:35.000
23.0669077,72.5722244,2021-07-31 00:14:45.000
23.0668532,72.5721755,2021-07-31 00:15:00.000
23.0668557,72.572155,2021-07-31 00:15:15.000
23.066827,72.5721284,2021-07-31 00:15:35.000
23.0667936,72.5721352,2021-07-31 00:15:45.000
23.0667797,72.5721229,2021-07-31 00:15:50.000
23.0668008,72.5721261,2021-07-31 00:16:05.000
23.0668068,72.5721368,2021-07-31 00:16:25.000
23.0668198,72.5721019,2021-07-31 00:16:40.000
23.0668274,72.5721794,2021-07-31 00:16:50.000
23.0668384,72.5718938,2021-07-31 00:17:05.000
23.0675492,72.5715812,2021-07-31 00:17:25.000
23.0675382,72.5702597,2021-07-31 00:17:45.000
23.0675544,72.5698514,2021-07-31 00:17:50.000
23.0675413,72.5686594,2021-07-31 00:18:05.000
23.0675609,72.5672698,2021-07-31 00:18:25.000
23.0675158,72.5665293,2021-07-31 00:18:40.000
23.0674465,72.5661387,2021-07-31 00:18:50.000
23.0674857,72.5655034,2021-07-31 00:19:09.000
23.0675698,72.5647163,2021-07-31 00:19:24.000
23.0673778,72.5632703,2021-07-31 00:19:44.000
23.0673624,72.5629457,2021-07-31 00:19:49.000
23.0674974,72.5624136,2021-07-31 00:20:04.000
23.0671844,72.5617482,2021-07-31 00:20:19.000
23.0668352,72.5606672,2021-07-31 00:20:34.000
23.0663911,72.5591863,2021-07-31 00:20:48.000
23.0661061,72.5586565,2021-07-31 00:20:53.000
23.0656226,72.5579308,2021-07-31 00:21:09.000
23.0649347,72.556713,2021-07-31 00:21:24.000
23.0638991,72.5551119,2021-07-31 00:21:44.000
23.0635523,72.5546674,2021-07-31 00:21:49.000
23.0631888,72.5542503,2021-07-31 00:21:54.000
23.0619202,72.5528219,2021-07-31 00:22:14.000
23.0611948,72.5521066,2021-07-31 00:22:29.000
23.059659,72.5509352,2021-07-31 00:22:49.000
23.0592895,72.5506494,2021-07-31 00:22:54.000
23.0578146,72.5495748,2021-07-31 00:23:14.000
23.0565329,72.5487213,2021-07-31 00:23:29.000
23.0551958,72.5479329,2021-07-31 00:23:44.000
23.0543931,72.5474735,2021-07-31 00:23:54.000
23.0532224,72.5470045,2021-07-31 00:24:09.000
23.0516075,72.5467268,2021-07-31 00:24:29.000
23.0504034,72.5460786,2021-07-31 00:24:44.000
23.0496357,72.5455237,2021-07-31 00:24:55.000
23.048565,72.5446469,2021-07-31 00:25:10.000
23.0472347,72.5436296,2021-07-31 00:25:30.000
23.0461833,72.5429493,2021-07-31 00:25:45.000
23.0455232,72.5425355,2021-07-31 00:25:55.000
23.0440344,72.5415522,2021-07-31 00:26:15.000
23.0428274,72.5406887,2021-07-31 00:26:30.000
23.0413037,72.5395298,2021-07-31 00:26:49.000
23.0408594,72.5392392,2021-07-31 00:26:54.000
23.0391951,72.5384436,2021-07-31 00:27:12.000
23.0373019,72.5375115,2021-07-31 00:27:32.000
23.0353944,72.53655,2021-07-31 00:27:52.000
23.0349474,72.5363201,2021-07-31 00:27:57.000
23.0335577,72.5353793,2021-07-31 00:28:17.000
23.0324223,72.5343642,2021-07-31 00:28:32.000
23.0308737,72.5331755,2021-07-31 00:28:52.000
23.0304703,72.532929,2021-07-31 00:28:57.000
23.0293228,72.5322462,2021-07-31 00:29:12.000
23.0277059,72.5315169,2021-07-31 00:29:32.000
23.0263287,72.5309825,2021-07-31 00:29:47.000
23.0255082,72.5306413,2021-07-31 00:29:57.000
23.0240385,72.530338,2021-07-31 00:30:17.000
23.0225874,72.5303399,2021-07-31 00:30:34.000
23.0207116,72.5302226,2021-07-31 00:30:54.000
23.0202167,72.5302175,2021-07-31 00:30:59.000
23.0182626,72.5301544,2021-07-31 00:31:19.000
23.0164132,72.5303127,2021-07-31 00:31:39.000
23.0148769,72.5305545,2021-07-31 00:31:59.000
23.0144637,72.5298909,2021-07-31 00:32:18.000
23.0139388,72.52767,2021-07-31 00:32:53.000
23.0138436,72.5272922,2021-07-31 00:32:58.000
23.0135027,72.5259988,2021-07-31 00:33:18.000
23.0133357,72.5248938,2021-07-31 00:33:33.000
23.0131687,72.5233335,2021-07-31 00:33:53.000
23.0131512,72.5229445,2021-07-31 00:33:58.000
23.0130688,72.5215804,2021-07-31 00:34:18.000
23.0129802,72.5203977,2021-07-31 00:34:33.000
23.0128166,72.5189257,2021-07-31 00:34:53.000
23.0128032,72.5183612,2021-07-31 00:35:00.000
23.0126481,72.5172725,2021-07-31 00:35:20.000
23.0117697,72.5173102,2021-07-31 00:35:37.000
23.0105473,72.5174062,2021-07-31 00:35:55.000
23.0102238,72.5174317,2021-07-31 00:36:00.000
23.008968,72.5171497,2021-07-31 00:36:20.000
23.0081989,72.5169581,2021-07-31 00:36:35.000
23.0079782,72.516017,2021-07-31 00:36:55.000
23.0079387,72.515658,2021-07-31 00:37:00.000
23.0077108,72.5143183,2021-07-31 00:37:20.000
23.0073767,72.5133965,2021-07-31 00:37:40.000
23.0068492,72.512533,2021-07-31 00:37:55.000
23.0066401,72.5122168,2021-07-31 00:38:01.000
23.0060894,72.5115898,2021-07-31 00:38:21.000
23.0052858,72.51058,2021-07-31 00:38:38.839
23.004988,72.5097174,2021-07-31 00:38:54.888
23.0043951,72.5088111,2021-07-31 00:39:14.988
23.0037469,72.5087921,2021-07-31 00:39:34.937
23.0013489,72.507327,2021-07-31 00:39:56.358
23.0013771,72.5074891,2021-07-31 00:40:16.369
23.0013337,72.507482,2021-07-31 00:40:37.673
23.0010495,72.5072136,2021-07-31 00:40:58.554
23.0053795,72.5092455,2021-07-31 05:48:47.471
23.0061178,72.5089621,2021-07-31 05:49:03.000
23.0071374,72.5089746,2021-07-31 05:49:19.000
23.0081852,72.5088896,2021-07-31 05:49:35.000
23.008136,72.5068959,2021-07-31 05:50:03.123
23.0085392,72.50699,2021-07-31 05:50:21.167
23.0086454,72.5070552,2021-07-31 05:50:39.203
23.0094676,72.5069538,2021-07-31 05:50:57.262
23.0112399,72.5069554,2021-07-31 05:51:15.230
23.0118833,72.5069329,2021-07-31 05:51:33.308
23.0120221,72.5069728,2021-07-31 05:51:42.361
23.0119476,72.5040392,2021-07-31 05:52:01.121
23.011939,72.503247,2021-07-31 05:52:19.120
23.0118472,72.5030915,2021-07-31 05:52:37.173
23.0120178,72.5031518,2021-07-31 05:52:55.249
23.0120924,72.5031661,2021-07-31 05:53:13.351
23.0122087,72.5032353,2021-07-31 05:53:31.424
23.0125264,72.5034385,2021-07-31 05:53:40.421
23.0156233,72.5044918,2021-07-31 05:53:58.410
23.016349,72.504383,2021-07-31 05:54:16.399
23.0189562,72.5052521,2021-07-31 05:54:34.439
23.018981,72.5052928,2021-07-31 05:54:43.510
23.0227784,72.5071945,2021-07-31 05:55:01.581
23.0233246,72.5069812,2021-07-31 05:55:19.703
23.0233168,72.5069858,2021-07-31 05:55:37.752
23.0266158,72.5079917,2021-07-31 05:55:55.842
23.0281162,72.5082041,2021-07-31 05:56:13.880
23.0292791,72.508637,2021-07-31 05:56:31.933
23.0323879,72.5094504,2021-07-31 05:56:40.889
23.0353911,72.5109896,2021-07-31 05:56:58.990
23.0353383,72.5109138,2021-07-31 05:57:15.978
23.0384858,72.5123317,2021-07-31 05:57:32.559
23.0385017,72.5120981,2021-07-31 05:57:42.563
23.0395131,72.5130852,2021-07-31 05:58:00.602
23.0437072,72.5143966,2021-07-31 05:58:18.652
23.0437551,72.5144353,2021-07-31 05:58:39.465
23.0450539,72.5155568,2021-07-31 05:58:48.542
23.0486175,72.5162264,2021-07-31 05:59:06.540
23.051139,72.5184828,2021-07-31 05:59:26.020
23.0512844,72.5185958,2021-07-31 05:59:44.153
23.05351,72.5190687,2021-07-31 06:00:02.100
23.0562303,72.5197912,2021-07-31 06:00:20.077
23.0561502,72.519777,2021-07-31 06:00:38.160
23.0622528,72.5218253,2021-07-31 06:00:47.260
23.0623797,72.5218574,2021-07-31 06:01:05.311
23.0624848,72.5218671,2021-07-31 06:01:23.340
23.0642272,72.5221344,2021-07-31 06:01:41.331
23.0648399,72.5221172,2021-07-31 06:01:50.412
23.0696564,72.5232224,2021-07-31 06:02:08.489
23.0706027,72.5233895,2021-07-31 06:02:26.479
23.0707848,72.5233395,2021-07-31 06:02:44.509
23.0745589,72.5252514,2021-07-31 06:03:02.710
23.0746704,72.5252294,2021-07-31 06:03:20.691
23.0758945,72.5257218,2021-07-31 06:03:38.767
23.0758004,72.5257123,2021-07-31 06:03:49.121
23.0782077,72.5261444,2021-07-31 06:04:07.111
23.0784928,72.5263704,2021-07-31 06:04:26.211
23.0799035,72.5267173,2021-07-31 06:04:44.309
23.0818763,72.5270618,2021-07-31 06:05:02.409
23.0827351,72.526962,2021-07-31 06:05:20.371
23.0862903,72.5285219,2021-07-31 06:05:38.489
23.0863666,72.5285653,2021-07-31 06:05:47.470
23.0864183,72.5285881,2021-07-31 06:06:05.549
23.0864496,72.5287126,2021-07-31 06:06:23.591
23.0879988,72.5291876,2021-07-31 06:06:41.620
23.0892588,72.5285521,2021-07-31 06:06:50.680
23.0894662,72.5284195,2021-07-31 06:07:08.700
23.0894752,72.5284897,2021-07-31 06:07:26.827
23.0917214,72.529035,2021-07-31 06:07:44.889
23.0917228,72.5291125,2021-07-31 06:08:02.948
23.0929689,72.5302006,2021-07-31 06:08:20.967
23.0976175,72.5321566,2021-07-31 06:08:39.039
23.1000518,72.5338981,2021-07-31 06:08:48.058
23.1001784,72.5339331,2021-07-31 06:08:57.109
23.1003644,72.5338905,2021-07-31 06:09:15.190
23.1011156,72.5338883,2021-07-31 06:09:33.160
23.1022103,72.5364101,2021-07-31 06:09:51.250
23.1049956,72.5341755,2021-07-31 06:10:10.088
23.1083619,72.5351404,2021-07-31 06:10:28.243
23.1086057,72.53499,2021-07-31 06:10:46.180
23.1093717,72.534693,2021-07-31 06:11:04.210
23.1118463,72.5348852,2021-07-31 06:11:22.278
23.1136669,72.5354679,2021-07-31 06:11:40.329
23.1141613,72.5356026,2021-07-31 06:11:48.385
23.1227284,72.5391535,2021-07-31 06:12:06.454
23.1211897,72.5401347,2021-07-31 06:12:25.599
23.1211889,72.5401345,2021-07-31 06:12:43.518
23.121189,72.5401345,2021-07-31 06:12:52.539
23.1256915,72.5398929,2021-07-31 06:13:09.625
23.1284414,72.5454583,2021-07-31 06:13:28.671
23.1284414,72.5454583,2021-07-31 06:13:46.709
23.1284414,72.5454583,2021-07-31 06:14:03.849
23.1348052,72.5411251,2021-07-31 06:14:22.869
23.1348052,72.5411251,2021-07-31 06:14:40.959
23.1352173,72.5414286,2021-07-31 06:14:59.052
23.1356511,72.5415434,2021-07-31 06:15:17.110
23.1357544,72.5415834,2021-07-31 06:15:35.102
23.1313839,72.5424808,2021-07-31 06:33:10.944
23.1348202,72.5415316,2021-07-31 06:33:51.839
23.1351424,72.5418212,2021-07-31 06:48:07.000
23.1351862,72.5419261,2021-07-31 06:48:42.377
23.1335433,72.5424808,2021-07-31 09:46:53.005
23.1313408,72.5413939,2021-07-31 09:47:16.494
23.1284432,72.5454583,2021-07-31 09:47:32.285
23.1280116,72.5403087,2021-07-31 09:47:49.000
23.1259088,72.5397308,2021-07-31 09:48:03.524
23.1233635,72.5390388,2021-07-31 09:48:22.604
23.1205146,72.5382691,2021-07-31 09:48:44.045
23.1191586,72.5379172,2021-07-31 09:48:54.702
23.1202772,72.5358523,2021-07-31 09:49:16.148
23.1203579,72.5358043,2021-07-31 09:49:37.404
23.1203391,72.5357557,2021-07-31 09:49:47.128
23.1122154,72.5352047,2021-07-31 09:49:58.134
23.1122154,72.5352047,2021-07-31 09:50:19.196
23.1086976,72.5347811,2021-07-31 09:50:40.535
23.1086976,72.5347811,2021-07-31 09:50:50.473
23.1055653,72.5337369,2021-07-31 09:51:11.614
23.1054226,72.533711,2021-07-31 09:51:32.315
23.1014819,72.5341736,2021-07-31 09:51:53.256
23.0981677,72.531867,2021-07-31 09:52:13.273
23.0936429,72.5304286,2021-07-31 09:52:35.065
23.0929372,72.5300682,2021-07-31 09:52:45.096
23.0922555,72.5296999,2021-07-31 09:52:55.084
23.0918181,72.5294015,2021-07-31 09:53:16.782
23.0881997,72.5290901,2021-07-31 09:53:38.125
23.0882043,72.5290884,2021-07-31 09:53:48.775
23.0882041,72.5290885,2021-07-31 09:53:58.814
23.0867176,72.5286125,2021-07-31 09:54:19.856
23.0857773,72.5283416,2021-07-31 09:54:39.935
23.0827031,72.5261232,2021-07-31 09:54:50.844
23.081874,72.5272798,2021-07-31 09:55:11.024
23.0783449,72.5262661,2021-07-31 09:55:32.777
23.0783008,72.5262432,2021-07-31 09:55:52.735
23.0755042,72.5257997,2021-07-31 09:56:14.525
23.0752222,72.525673,2021-07-31 09:56:34.864
23.0739846,72.5248663,2021-07-31 09:56:56.045
23.0704746,72.5232786,2021-07-31 09:57:16.116
23.069181,72.5225882,2021-07-31 09:57:37.373
23.0692595,72.5225498,2021-07-31 09:57:58.347
23.0648324,72.5221408,2021-07-31 09:58:18.424
23.0604035,72.5190123,2021-07-31 09:58:38.445
23.0604035,72.5190123,2021-07-31 09:58:49.194
23.0611127,72.5193714,2021-07-31 09:58:59.234
23.0553774,72.5189043,2021-07-31 09:59:19.365
23.052192,72.518238,2021-07-31 09:59:40.013
23.0515835,72.518424,2021-07-31 09:59:50.016
23.0513807,72.5184789,2021-07-31 10:00:00.984
23.0510214,72.5184058,2021-07-31 10:00:21.834
23.0450823,72.5147428,2021-07-31 10:00:42.015
23.0450064,72.5146815,2021-07-31 10:00:51.973
23.0449216,72.5146284,2021-07-31 10:01:02.695
23.040483,72.5133463,2021-07-31 10:01:22.815
23.0403267,72.5130311,2021-07-31 10:01:43.233
23.0395883,72.5128145,2021-07-31 10:01:53.196
23.0353266,72.5109405,2021-07-31 10:02:14.144
23.0345116,72.5094466,2021-07-31 10:02:34.265
23.0286667,72.5060439,2021-07-31 10:02:55.656
23.0285717,72.5058749,2021-07-31 10:03:16.196
23.0228651,72.5068911,2021-07-31 10:03:37.158
23.0227462,72.5068141,2021-07-31 10:03:57.246
23.0189981,72.5047232,2021-07-31 10:04:17.294
23.0189981,72.5047232,2021-07-31 10:04:38.386
23.0153968,72.5043523,2021-07-31 10:04:58.504
23.0132527,72.5036594,2021-07-31 10:05:27.862
23.0106078,72.5025501,2021-07-31 10:05:58.529
23.0099812,72.5018822,2021-07-31 10:06:19.294
23.0077141,72.5016469,2021-07-31 10:06:40.798
23.0062592,72.5015081,2021-07-31 10:07:01.023
23.0031744,72.5006658,2021-07-31 10:07:23.114
23.001503,72.4997863,2021-07-31 10:07:44.714
22.999894,72.4993367,2021-07-31 10:07:55.565
22.9997255,72.4994117,2021-07-31 10:08:16.696
22.9993935,72.5008003,2021-07-31 10:08:36.685
22.999355,72.5011189,2021-07-31 10:08:58.349
23.0004615,72.5020884,2021-07-31 10:09:19.853
23.0000147,72.5019382,2021-07-31 10:09:41.577
22.9988728,72.5044125,2021-07-31 10:10:01.708
22.9999059,72.5056628,2021-07-31 10:10:21.749
23.0008247,72.5066364,2021-07-31 10:10:42.574
23.0014113,72.5070412,2021-07-31 10:11:02.698
23.0013098,72.5074404,2021-07-31 10:11:23.696
23.0012835,72.5074691,2021-07-31 10:11:44.645
23.0506764,72.5257483,2021-08-01 15:42:36.076
23.051233,72.5327899,2021-08-01 15:42:53.767
23.0513085,72.5335658,2021-08-01 15:43:11.756
23.0522789,72.5336497,2021-08-01 15:43:31.000
23.0524503,72.5337067,2021-08-01 15:43:51.000
23.0523557,72.5346133,2021-08-01 15:44:11.000
23.0521676,72.5356541,2021-08-01 15:44:26.000
23.0520064,72.536955,2021-08-01 15:44:46.000
23.0519043,72.5380428,2021-08-01 15:45:01.000
23.0519214,72.53939,2021-08-01 15:45:16.000
23.052027,72.5409767,2021-08-01 15:45:36.000
23.0518545,72.542609,2021-08-01 15:45:56.000
23.0519427,72.5439572,2021-08-01 15:46:12.000
23.05213,72.5456398,2021-08-01 15:46:31.000
23.0521725,72.5466429,2021-08-01 15:46:51.000
23.0534287,72.5468303,2021-08-01 15:47:12.000
23.0534697,72.5468585,2021-08-01 15:47:32.000
23.0534953,72.5468002,2021-08-01 15:47:47.000
23.0534895,72.5468122,2021-08-01 15:48:02.000
23.0534897,72.5468109,2021-08-01 15:48:22.000
23.053488,72.5468162,2021-08-01 15:48:41.000
23.0534887,72.546816,2021-08-01 15:48:56.000
23.0540525,72.5470762,2021-08-01 15:49:12.000
23.0555877,72.5479984,2021-08-01 15:49:32.000
23.0566745,72.548608,2021-08-01 15:49:47.000
23.058172,72.5496311,2021-08-01 15:50:07.000
23.0593365,72.5504155,2021-08-01 15:50:22.000
23.0606925,72.5514599,2021-08-01 15:50:41.000
23.0616521,72.5521418,2021-08-01 15:50:56.000
23.0615461,72.5520523,2021-08-01 15:51:16.000
23.0615366,72.5520629,2021-08-01 15:51:31.000
23.0615408,72.5520686,2021-08-01 15:51:51.000
23.0615404,72.5520687,2021-08-01 15:52:06.000
23.0615405,72.5520689,2021-08-01 15:52:26.000
23.0618713,72.5523863,2021-08-01 15:52:41.000
23.0626042,72.5532594,2021-08-01 15:52:54.584
23.0634185,72.5541688,2021-08-01 15:53:12.000
23.0641997,72.5551098,2021-08-01 15:53:31.000
23.0646111,72.555882,2021-08-01 15:53:51.000
23.0653998,72.5572193,2021-08-01 15:54:11.000
23.0663768,72.5591861,2021-08-01 15:54:41.000
23.0669177,72.5608965,2021-08-01 15:55:01.000
23.0672666,72.5616421,2021-08-01 15:55:16.000
23.0676003,72.5627939,2021-08-01 15:55:36.000
23.0675249,72.5638354,2021-08-01 15:55:56.000
23.0675335,72.5659908,2021-08-01 15:56:31.000
23.0675151,72.5664704,2021-08-01 15:56:46.000
23.0677468,72.5671256,2021-08-01 15:57:06.000
23.0677609,72.5685591,2021-08-01 15:57:26.000
23.067777,72.5698414,2021-08-01 15:57:46.000
23.0677513,72.5707937,2021-08-01 15:58:01.000
23.0677563,72.5714136,2021-08-01 15:58:16.000
23.067755,72.5728577,2021-08-01 15:58:36.000
23.0677539,72.5741453,2021-08-01 15:58:53.000
23.0677846,72.5751578,2021-08-01 15:59:09.000
23.06784,72.5763335,2021-08-01 15:59:24.000
23.0678103,72.5776402,2021-08-01 15:59:44.000
23.0681751,72.5792033,2021-08-01 16:00:04.000
23.0684019,72.5802265,2021-08-01 16:00:19.000
23.068728,72.581183,2021-08-01 16:00:37.000
23.0690432,72.5820191,2021-08-01 16:00:52.000
23.0692933,72.5834704,2021-08-01 16:01:12.000
23.0694563,72.5850082,2021-08-01 16:01:32.000
23.0694438,72.5864353,2021-08-01 16:01:49.484
23.0696158,72.5880794,2021-08-01 16:02:11.000
23.0700654,72.589333,2021-08-01 16:02:26.000
23.0711146,72.590156,2021-08-01 16:02:42.000
23.0725668,72.5913022,2021-08-01 16:03:00.000
23.0735035,72.5919563,2021-08-01 16:03:15.000
23.0750054,72.5912104,2021-08-01 16:03:35.000
23.0762375,72.5907009,2021-08-01 16:03:50.000
23.0774875,72.5901383,2021-08-01 16:04:10.000
23.0770863,72.5893438,2021-08-01 16:04:29.000
23.0771567,72.5893315,2021-08-01 16:04:49.000
23.0771699,72.5892881,2021-08-01 16:05:04.000
23.0771375,72.5892795,2021-08-01 16:05:19.618
23.0771592,72.5892946,2021-08-01 16:05:37.000
23.077118,72.5891598,2021-08-01 16:06:00.469
23.0769836,72.5889628,2021-08-01 16:06:16.496
23.0768722,72.5889214,2021-08-01 16:06:34.795
23.0770421,72.5888275,2021-08-01 16:06:54.008
23.0772,72.5887779,2021-08-01 16:07:13.000
23.0773584,72.5887009,2021-08-01 16:07:32.000
23.077548,72.5886222,2021-08-01 16:07:48.000
23.0777506,72.5885323,2021-08-01 16:08:07.000
23.0778862,72.588526,2021-08-01 16:08:22.000
23.0779321,72.5885652,2021-08-01 16:08:37.000
23.0779268,72.5884454,2021-08-01 16:08:57.000
23.077954,72.588204,2021-08-01 16:09:17.000
23.0778085,72.5880501,2021-08-01 16:09:33.000
23.0777479,72.5880331,2021-08-01 16:09:52.000
23.0777419,72.5880492,2021-08-01 16:10:07.000
23.0775764,72.588115,2021-08-01 16:10:23.000
23.0775058,72.5880892,2021-08-01 16:10:43.000
23.0778187,72.5879309,2021-08-01 16:11:02.000
23.0780187,72.5878631,2021-08-01 16:11:17.000
23.0783064,72.5877618,2021-08-01 16:11:37.000
23.0785117,72.5877069,2021-08-01 16:11:52.000
23.0786123,72.5876055,2021-08-01 16:12:12.000
23.0786327,72.5875513,2021-08-01 16:12:26.565
23.0785406,72.5877431,2021-08-01 16:12:48.000
